item_id,price,quantity
214712799,2092,1
214712801,0,0
214712803,7329,2
214712807,5230,33
214712812,3138,20
214712818,4711,1
214712822,0,0
214712825,7845,31
214712831,0,0
214712833,10460,61
214712837,9937,67
214712844,2931,1
214712846,7322,24
214712848,7118,3
214712855,3661,23
214712876,9424,1
214712880,0,0
214712882,6806,1
214712885,11414,1
214712887,8377,1
214712900,0,0
214712902,20418,3
214712904,6805,1
214712908,8377,1
214712910,21987,3
214712912,0,0
214712919,0,0
214712921,0,0
214712927,0,0
214712936,0,0
214712938,20839,1
214712940,20839,1
214712945,12462,1
214712955,0,0
214712957,0,0
214712960,7328,1
214712962,43668,3
214712964,87544,4
214712966,7328,1
214712968,0,0
214712970,20839,1
214712972,11414,1
214712975,7328,1
214712977,0,0
214712981,0,0
214712985,7853,1
214713002,27018,2
214713005,9424,2
214713007,13509,2
214713011,0,0
214713030,25128,9
214713032,12462,1
214713041,0,0
214713043,0,0
214713062,0,0
214713065,9424,1
214713067,0,0
214713075,7328,1
214713084,0,0
214713086,12462,1
214713090,40527,3
214713092,9947,1
214713099,0,0
214713105,9424,1
214713107,14556,1
214713114,0,0
214713118,0,0
214713120,41678,2
214713122,0,0
214713125,6282,2
214713127,0,0
214713129,12462,1
214713131,7328,1
214713148,0,0
214713191,27122,1
214713215,25028,1
214713219,0,0
214713238,26075,1
214713242,60528,2
214713253,0,0
214713255,0,0
214713257,0,0
214713262,28170,1
214713264,20839,1
214713266,26075,1
214713300,0,0
214713352,0,0
214713354,0,0
214713356,0,0
214713360,0,0
214713362,0,0
214713367,0,0
214713369,0,0
214713377,0,0
214713380,0,0
214713384,0,0
214713395,0,0
214713401,297350,44
214713403,25125,3
214713410,7853,1
214713412,0,0
214713414,7853,1
214713427,7852,1
214713431,0,0
214713515,0,0
214713521,0,0
214713581,0,0
214713585,12462,1
214713592,12462,1
214713594,0,0
214713615,0,0
214713658,0,0
214713688,17698,1
214713815,0,0
214713821,27221,4
214713823,0,0
214713827,0,0
214713830,0,0
214713834,16754,2
214713847,18848,2
214713849,0,0
214713870,28272,3
214713872,18848,2
214713875,9424,1
214713883,0,0
214713885,15080,1
214713892,0,0
214713894,16650,1
214713924,25128,4
214713926,12564,2
214713928,43974,7
214713930,18846,3
214713932,25128,4
214713935,18846,3
214713937,18846,3
214713939,6282,1
214713941,6282,1
214713945,6282,1
214713947,12564,2
214713950,31410,6
214713952,0,0
214713954,52350,11
214713956,31410,6
214713958,0,0
214713960,20940,4
214713962,15705,3
214713965,10470,2
214713967,0,0
214713969,0,0
214713973,31410,6
214713975,15706,2
214713980,15706,2
214713982,15706,2
214713986,0,0
214713990,0,0
214713995,87948,14
214713997,6282,1
214713999,6282,1
214714001,0,0
214714003,9424,1
214714005,0,0
214714007,18848,2
214714010,0,0
214714012,43974,7
214714014,18846,4
214714033,0,0
214714035,0,0
214714040,0,0
214714046,0,0
214714078,9424,2
214714087,15603,1
214714089,15603,1
214714106,0,0
214714108,5234,20
214714134,7328,7
214714333,0,0
214714335,0,0
214714337,14556,1
214714340,0,0
214714342,43668,3
214714344,0,0
214714346,14556,1
214714505,0,0
214714509,0,0
214714520,4184,2
214714530,12564,3
214714532,0,0
214714535,11414,1
214714537,33300,2
214714541,9424,1
214714545,0,0
214714547,0,0
214714550,0,0
214714552,87651,3
214714567,10468,4
214714573,26175,5
214714577,18008,6
214714580,0,0
214714582,10471,2
214714584,18846,3
214714586,240831,28
214714588,8376,2
214714590,14656,2
214714592,5235,1
214714595,27018,2
214714597,12564,2
214714599,9424,1
214714603,9424,1
214714605,18848,2
214714625,54131,12
214714629,44500,6
214714631,113070,17
214714635,38005,13
214714637,228030,86
214714640,165840,74
214714642,27640,11
214714644,15705,4
214714663,29292,29
214714665,139730,121
214714667,16740,13
214714670,2093,1
214714672,5234,4
214714674,15702,6
214714676,5652,2
214714678,0,0
214714680,18319,8
214714682,31613,13
214714685,12040,6
214714687,0,0
214714689,23248,2
214714691,18745,1
214714693,31410,7
214714697,163328,43
214714710,18414,14
214714712,55438,57
214714715,433458,157
214714717,139585,108
214714719,33480,20
214714721,166665,155
214714723,14658,2
214714725,5549,1
214714727,14658,2
214714730,0,0
214714732,6587,7
214714734,26175,5
214714736,0,0
214714740,14656,4
214714742,7328,2
214714745,37692,7
214714747,5026,1
214714749,7852,1
214714751,0,0
214714755,684768,769
214714757,53637,122
214714760,18032,27
214714762,12552,13
214714764,34335,16
214714766,2511,5
214714779,12555,15
214714785,30969,52
214714790,126243,67
214714792,18846,3
214714794,113838,225
214714798,0,0
214714800,73297,7
214714805,93716,11
214714807,1046,1
214714813,6282,1
214714815,1884,2
214714817,6279,8
214714820,7328,2
214714822,3140,2
214714824,1674,2
214714835,2093,1
214714837,3141,1
214714839,7329,2
214714841,0,0
214714850,0,0
214714854,1883,1
214714880,7549591,730
214714882,25650,7
214714884,26171,9
214714886,4188,1
214714888,11514,9
214714890,7328,3
214714892,6805,2
214714895,0,0
214714897,5234,2
214714899,1570,1
214714901,23554,10
214714903,0,0
214714905,19366,9
214714907,18321,6
214714910,40831,14
214714912,26696,8
214714914,49204,18
214714916,2617,1
214714918,20414,10
214714922,9077,187
214714927,65280,221
214714929,24479,28
214714933,9414,54
214714935,6280,16
214714959,8900,1
214714963,4188,1
214714991,4188,1
214714993,4188,1
214714997,8376,2
214715002,0,0
214715008,4188,1
214715017,0,0
214715019,8376,3
214715025,2092,1
214715051,7328,1
214715060,7328,1
214715068,7328,1
214715070,7328,1
214715077,0,0
214715079,0,0
214715083,21984,3
214715092,0,0
214715096,14656,2
214715098,7328,1
214715102,29312,4
214715111,2092,2
214715113,627,1
214715216,2092,1
214715270,0,0
214715272,0,0
214715274,12564,4
214715276,3141,1
214715278,3141,1
214715282,3141,1
214715285,3141,1
214715490,0,0
214715492,3141,1
214715518,17800,2
214715527,2092,1
214715531,10468,3
214715537,3141,1
214715542,6282,1
214715544,2092,1
214715548,10471,1
214715606,4188,1
214715625,50056,2
214715630,4188,1
214715634,0,0
214715861,41783,1
214715863,91106,2
214715865,91106,2
214715867,15912,5
214715872,0,0
214715887,3768,2
214715891,18837,9
214715897,1256,1
214715900,2512,2
214715902,7325,5
214715910,4184,2
214715915,0,0
214715925,5016,13
214715927,3138,3
214715953,9419,5
214715955,5024,4
214715972,1674,2
214715990,3138,3
214715994,0,0
214716015,46068,11
214716017,6282,2
214716020,51821,11
214716022,21984,8
214716024,7328,2
214716039,3140,2
214716041,0,0
214716050,1989,1
214716065,3138,3
214716067,5230,5
214716069,941,1
214716071,1882,2
214716073,3138,3
214716080,0,0
214716082,2823,3
214716084,837,1
214716088,7533,9
214716090,4392,6
214716097,8478,3
214716099,10471,1
214716101,10471,1
214716103,31309,3
214716105,0,0
214716110,179960,88
214716114,5752,11
214716116,10191,17
214716118,57550,74
214716120,12705,26
214716122,5230,5
214716125,4184,4
214716131,5652,2
214716133,11304,4
214716137,4188,1
214716140,0,0
214716142,1882,3
214716148,837,1
214716150,941,1
214716152,3764,5
214716155,1674,2
214716159,941,1
214716161,3138,3
214716167,5022,3
214716170,1570,1
214716172,0,0
214716176,1256,1
214716178,5124,8
214716185,0,0
214716202,5230,5
214716204,0,0
214716206,2511,3
214716210,837,1
214716212,1046,1
214716215,941,1
214716217,8370,10
214716221,2928,4
214716223,2196,3
214716225,2196,3
214716227,5643,9
214716232,4389,8
214716234,6696,8
214716236,2196,3
214716240,2928,4
214716242,4392,7
214716245,4392,7
214716249,7322,7
214716251,4184,4
214716253,4184,4
214716255,5022,6
214716257,837,1
214716262,837,1
214716275,1046,1
214716277,0,0
214716283,0,0
214716287,1046,1
214716290,837,1
214716292,1674,2
214716296,0,0
214716300,1464,2
214716305,732,1
214716317,732,1
214716322,732,1
214716332,627,1
214716335,941,1
214716337,0,0
214716339,8151,15
214716341,0,0
214716343,13598,14
214716345,1046,1
214716352,8478,3
214716360,4185,5
214716365,14960,11
214716369,5230,5
214716371,5022,3
214716380,0,0
214716384,1464,2
214716407,627,1
214716461,25104,26
214716463,9414,9
214716465,1046,2
214716467,28230,40
214716478,941,1
214716495,1046,2
214716502,3348,3
214716510,4185,7
214716512,15484,16
214716577,150682,122
214716579,10192,24
214716581,183349,499
214716583,6276,6
214716596,0,0
214716607,43974,15
214716624,837,1
214716626,12762,12
214716635,27846,14
214716637,41678,2
214716639,36625,25
214716641,10453,26
214716643,150224,42
214716645,67532,151
214716647,784,1
214716654,1027061,503
214716658,158961,11
214716660,116985,82
214716667,12390,19
214716669,0,0
214716671,738385,2010
214716673,416511,54
214716682,31311,1
214716684,62622,2
214716686,25128,6
214716688,93618,6
214716690,9420,6
214716707,268056,1122
214716710,364278,262
214716714,824631,1686
214716716,7328,1
214716718,14656,3
214716720,7328,1
214716731,23981,1
214716733,25028,1
214716746,783941,1563
214716752,3138,3
214716765,18221,1
214716767,26180,1
214716780,4292,1
214716782,0,0
214716789,13610,2
214716791,13610,2
214716793,18745,1
214716819,9843,1
214716840,6805,1
214716853,8375,1
214716872,3769,1
214716877,0,0
214716890,0,0
214716902,45083,53
214716907,1252,6
214716909,52752,44
214716913,0,0
214716917,0,0
214716920,0,0
214716924,406965,96
214716926,1040622,665
214716928,2086435,1405
214716930,3076547,771
214716932,3066286,826
214716935,1888005,455
214716937,607968,508
214716939,395337,319
214716941,344276,262
214716943,81087,82
214716945,61525,48
214716947,44676,36
214716950,40387,35
214716952,38831,38
214716954,14760,10
214716956,23760,19
214716958,2408,1
214716960,6174,3
214716962,7748,3
214716965,86903,26
214716967,154434,37
214716969,0,0
214716971,1049057,957
214716973,863093,826
214716975,281288,217
214716977,535368,441
214716980,285762,248
214716982,2406956,1645
214716984,1795584,1227
214716986,609237,366
214716988,86898,27
214716990,82186,40
214716992,61454,29
214716995,25441,8
214716997,109937,31
214716999,92658,28
214717001,24603,9
214717003,3868253,2783
214717005,1128732,736
214717007,1024635,678
214717010,3138,7
214717012,7533,25
214717014,19773,61
214717016,1674,4
214717018,4184,5
214717020,5022,15
214717022,5859,15
214717025,941,1
214717027,0,0
214717035,2093,1
214717046,258624,30
214717048,118320,96
214717057,25128,8
214717061,482112,292
214717063,373302,225
214717065,10881,15
214717072,93933,3
214717078,10471,1
214717082,35572,18
214717085,64056,61
214717087,22608,18
214717089,23120,17
214717091,40830,16
214717093,811692,35
214717095,604021,14
214717097,639504,213
214717104,76865,2
214717115,39757,19
214717125,418,1
214717127,4184,5
214717136,0,0
214717138,30788,1
214717147,194148,6
214717149,28274,2
214717164,0,0
214717175,239808,2
214717179,5130,1
214717183,27227,1
214717187,119067,3
214717202,20942,2
214717205,3664,1
214717207,25028,1
214717213,0,0
214717230,0,0
214717232,0,0
214717241,0,0
214717243,89012,2
214717247,56106,64
214717250,2092,2
214717260,49848,4
214717262,2841489,87
214717265,425584,16
214717267,60528,2
214717271,6909,4
214717273,144486,76
214717275,117264,34
214717277,0,0
214717284,1226801,65
214717286,29157,49
214717288,586128,36
214717292,57701,5
214717295,61360,6
214717299,0,0
214717301,100112,4
214717303,17698,1
214717305,1025732,27
214717307,282322,10
214717310,43668,3
214717312,37692,7
214717314,35594,9
214717316,199800,12
214717318,229340,10
214717320,830609,68
214717322,78225,3
214717325,200224,8
214717329,67545,5
214717331,561023,157
214717357,20417,4
214717391,0,0
214717393,18319,7
214717397,37983,33
214717400,32012,22
214717402,17270,14
214717406,303659,31
214717410,9410,11
214717412,35970,39
214717415,1046,1
214717421,941,2
214717427,183571,90
214717436,21132,17
214717438,19264,8
214717440,15690,15
214717496,0,0
214717498,50219,24
214717505,941,1
214717507,76585,104
214717509,18319,7
214717511,45168,87
214717513,0,0
214717515,54400,50
214717517,13085,6
214717520,54024,12
214717522,57530,112
214717524,23012,25
214717526,22510,5
214717528,282690,59
214717537,2092,2
214717539,13907,27
214717541,8376,2
214717552,0,0
214717556,21986,3
214717558,6805,1
214717560,36743,15
214717562,165268,175
214717565,18426,6
214717567,42090,6
214717569,152141,16
214717571,60932,28
214717577,35918,3
214717603,10888,2
214717610,46699,9
214717612,231170,36
214717614,309700,50
214717616,58624,26
214717618,46792,19
214717620,36848,16
214717622,114324,28
214717625,71496,27
214717627,309760,14
214717631,4680,3
214717633,0,0
214717665,4166,2
214717667,0,0
214717672,1779,1
214717691,0,0
214717700,1880,1
214717721,117983,47
214717723,19892,5
214717725,0,0
214717730,30368,2
214717738,52737,28
214717740,627,1
214717742,1254,4
214717751,206458,77
214717753,270808,20
214717755,100952,8
214717757,363884,36
214717760,129416,14
214717762,0,0
214717764,468584,44
214717766,32020,17
214717768,87756,2
214717770,23553,10
214717772,19472,7
214717775,43968,13
214717777,461142,129
214717781,35808,6
214717783,29316,8
214717785,58632,14
214717787,8999,5
214717790,18321,6
214717794,11720,8
214717796,7852,1
214717798,287925,56
214717800,24290,5
214717802,135932,79
214717805,12560,8
214717807,17894,12
214717809,32970,15
214717811,6276,3
214717813,2092,3
214717815,14021,7
214717817,53402,8
214717820,38005,10
214717822,52028,24
214717824,261708,94
214717826,164902,28
214717828,35573,18
214717830,61245,9
214717832,59050,14
214717837,21775,6
214717839,6073,1
214717847,15056,16
214717850,14229,17
214717860,46035,59
214717862,9414,15
214717867,352443,487
214717875,3138,3
214717877,26352,38
214717880,5230,5
214717888,862942,447
214717890,5646,6
214717895,1988,1
214718102,16740,35
214718105,3768,2
214718107,6910,2
214718109,7329,1
214718117,18936,15
214718120,2617,1
214718122,3141,2
214718130,0,0
214718141,0,0
214718143,5234,2
214718145,0,0
214718150,0,0
214718154,0,0
214718156,0,0
214718158,51472,39
214718160,495575,296
214718162,16735,31
214718165,18828,18
214718167,27196,27
214718169,397239,247
214718171,0,0
214718173,44469,39
214718175,12564,4
214718177,11506,12
214718180,3660,5
214718182,6304,26
214718184,6282,2
214718186,0,0
214718188,3141,1
214718197,169614,60
214718199,83505,59
214718201,134622,63
214718203,318240,283
214718205,78525,29
214718207,553813,126
214718210,578668,277
214718212,51254,66
214718216,119244,134
214718218,12564,4
214718220,879310,462
214718246,9414,10
214718248,58224,4
214718252,54392,84
214718255,40936,53
214718265,62727,1
214718267,0,0
214718270,535230,19
214718272,93933,3
214718274,169020,6
214718278,41678,2
214718285,0,0
214718289,19791,2
214718291,8377,1
214718293,13509,1
214718295,3141,1
214718297,19370,6
214718300,38739,7
214718302,27742,10
214718304,0,0
214718306,5758,2
214718308,18844,6
214718310,23032,8
214718312,34548,11
214718315,44491,18
214718317,13610,4
214718319,24078,8
214718321,8375,3
214718336,5549,1
214718340,58119,1
214718353,313,1
214718355,1046,1
214718357,4184,4
214718360,0,0
214718362,0,0
214718366,44925,1
214718368,0,0
214718370,73094,2
214718372,226862,91
214718375,523,1
214718377,189296,64
214718379,16464,23
214718385,44366,33
214718387,42056,39
214718390,17000,58
214718392,14650,10
214718396,118198,217
214718398,134465,155
214718400,66373,25
214718405,77050,25
214718409,37772,19
214718411,3225,16
214718413,0,0
214718415,191428,5
214718535,0,0
214718589,0,0
214718591,0,0
214718917,1872,2
214719009,0,0
214719161,1046,1
214719403,937,1
214719515,0,0
214719641,0,0
214719742,0,0
214719765,1046,1
214719838,0,0
214719849,0,0
214719896,0,0
214720033,3968,2
214720157,0,0
214720232,1046,1
214720265,1041,1
214720337,0,0
214720340,1046,1
214720475,0,0
214720730,0,0
214721276,0,0
214721675,0,0
214722163,1046,1
214722223,0,0
214722433,837,1
214722478,1046,1
214722487,0,0
214722510,0,0
214722587,0,0
214722650,0,0
214722654,1046,1
214723102,1046,1
214723162,1046,1
214723177,0,0
214723179,0,0
214723252,1046,1
214723387,0,0
214723449,941,1
214723451,0,0
214723468,0,0
214723571,0,0
214724387,2092,2
214724437,1046,1
214724471,0,0
214724567,837,1
214724574,1151,1
214724752,0,0
214724805,0,0
214724932,0,0
214725345,1046,1
214725403,0,0
214725474,0,0
214725500,10468,5
214725504,4188,1
214725506,38103,13
214725508,34828,86
214725510,10471,1
214725512,20942,2
214725515,0,0
214725517,0,0
214725519,0,0
214725532,52386,99
214725542,73696,32
214725545,1988,2
214725547,6272,8
214725549,15169,66
214725551,104808,483
214726175,0,0
214726805,0,0
214727015,0,0
214727272,0,0
214727392,0,0
214727460,941,1
214727537,936,1
214727795,0,0
214727805,0,0
214728654,0,0
214728695,0,0
214729211,2092,2
214729297,0,0
214729460,0,0
214729605,941,1
214730970,0,0
214731133,941,1
214731802,0,0
214732307,0,0
214732327,941,1
214732415,0,0
214732595,2092,2
214732787,0,0
214732867,0,0
214732886,0,0
214733231,0,0
214733505,1046,1
214733685,1570,1
214733852,1046,1
214733870,0,0
214733919,0,0
214733938,0,0
214734103,0,0
214734195,0,0
214734292,0,0
214735697,941,1
214736019,1046,1
214736231,1046,1
214736259,1046,1
214736477,0,0
214736492,1570,1
214736533,1046,1
214736535,0,0
214736900,0,0
214737116,0,0
214737337,19874,22
214737491,0,0
214738151,0,0
214738445,205313,38
214738447,55490,10
214738449,244156,44
214738451,144274,26
214738453,69090,31
214738455,8056,10
214738457,91022,89
214738460,73341,72
214738464,15066,9
214738466,56520,23
214738483,0,0
214738513,0,0
214738517,837,1
214738556,0,0
214738580,681,1
214738610,1246,1
214738710,732,1
214738730,728,1
214738749,0,0
214738809,827,1
214738841,1769,1
214738843,0,0
214738890,0,0
214738942,0,0
214738976,1456,2
214738978,937,1
214738987,1351,1
214739081,0,0
214739240,0,0
214739242,623,1
214739246,623,1
214739259,941,1
214739437,0,0
214739535,0,0
214739574,0,0
214739642,0,0
214739645,0,0
214739653,0,0
214739833,0,0
214740080,0,0
214740107,1882,2
214740277,0,0
214740390,0,0
214740508,0,0
214740613,1571,1
214740662,728,1
214741170,728,1
214741185,0,0
214741190,1456,2
214741192,0,0
214741235,838,1
214741243,728,1
214741262,1256,1
214741335,1674,2
214741485,0,0
214741494,1360,1
214741496,628,1
214741631,0,0
214741646,0,0
214741650,2196,3
214741663,833,1
214741760,0,0
214741918,0,0
214741982,1046,1
214742237,936,1
214742242,837,1
214742244,4080,3
214742252,837,1
214742289,837,1
214742327,833,1
214742334,833,1
214742336,0,0
214742387,1041,1
214742555,0,0
214742587,1046,1
214742593,0,0
214742612,0,0
214742679,1046,1
214742760,941,1
214742788,0,0
214742790,1882,2
214742803,1254,2
214742820,0,0
214742829,937,1
214742876,0,0
214743024,1978,1
214743028,1570,1
214743056,1570,1
214743067,2720,2
214743105,0,0
214743107,0,0
214743155,1100,1
214743238,937,1
214743255,1042,1
214743296,1236,1
214743302,1874,2
214743335,25355,28
214743337,1046,1
214743339,30637,34
214743341,63920,53
214743347,59155,11
214743350,149035,132
214743352,13160,36
214743354,1569,3
214743356,29939,13
214743360,1046,1
214743365,523,1
214743367,451483,236
214743369,28242,28
214743382,19880,10
214743384,94143,1
214743493,408252,162
214743495,286822,297
214743497,6120,11
214743508,17997,9
214743510,149169,142
214743512,89956,144
214743515,2247931,452
214743545,0,0
214743562,0,0
214743564,0,0
214743581,20930,10
214743598,728,1
214743615,0,0
214743617,1674,2
214743641,10472,4
214743658,0,0
214743697,3308,4
214743699,1560,1
214743729,0,0
214743746,2613,1
214743750,0,0
214743770,1257,1
214743772,7329,7
214743791,1037,1
214743806,1046,1
214743812,0,0
214743817,3762,6
214743819,8778,14
214743821,68343,109
214743823,22820,20
214743847,0,0
214743879,1775,1
214743924,0,0
214743932,1257,1
214743954,1254,2
214743962,0,0
214743973,0,0
214744005,0,0
214744007,4186,2
214744018,32426,32
214744037,0,0
214744042,0,0
214744044,16920,9
214744046,29754,19
214744050,34485,55
214744063,3666,2
214744070,1570,1
214744089,3140,2
214744091,27196,26
214744093,0,0
214744112,0,0
214744117,8332,4
214744132,1046,1
214744134,0,0
214744138,0,0
214744153,1351,1
214744172,0,0
214744181,0,0
214744200,10880,8
214744202,1046,1
214744211,5185,5
214744213,0,0
214744215,29666,26
214744217,2823,3
214744222,2508,4
214744224,3660,5
214744235,37332,38
214744237,26962,26
214744243,837,1
214744258,2240794,221
214744260,43722,55
214744265,984753,100
214744284,0,0
214744301,0,0
214744370,0,0
214744376,3558,2
214744391,0,0
214744395,0,0
214744402,0,0
214744427,44451,25
214744432,1046,1
214744447,0,0
214744457,0,0
214744481,1769,1
214744485,0,0
214744498,10650,6
214744528,14280,23
214744530,745825,1753
214744535,112968,56
214744537,2720,2
214744539,8371,4
214744552,0,0
214744554,2092,1
214744558,2092,1
214744567,0,0
214744569,2092,1
214744571,0,0
214744573,1360,1
214744575,2303,1
214744582,2092,3
214744584,523,1
214744588,3767,2
214744599,1883,1
214744601,0,0
214744605,1464,2
214744607,627,1
214744610,1256,1
214744612,523,1
214744614,1046,2
214744618,0,0
214744620,1046,1
214744622,1046,1
214744625,0,0
214744627,0,0
214744629,13185,9
214744633,0,0
214744635,1674,1
214744637,0,0
214744642,2615,5
214744644,2092,4
214744646,0,0
214744648,1569,3
214744650,1569,4
214744655,523,1
214744657,2092,4
214744659,1046,2
214744661,1046,2
214744663,523,1
214744670,1569,3
214744674,0,0
214744682,0,0
214744685,1254,2
214744687,627,1
214744689,1569,3
214744691,1254,2
214744693,1046,2
214744697,1046,2
214744700,1046,2
214744702,0,0
214744704,627,1
214744708,1254,2
214744712,836,2
214744715,418,1
214744717,0,0
214744721,1674,2
214744723,627,1
214744725,837,1
214744727,627,1
214744732,627,1
214744734,0,0
214744736,0,0
214744738,1254,4
214744740,1254,2
214744745,1881,3
214744747,3768,3
214744749,2092,2
214744751,941,1
214744753,941,1
214744755,1046,1
214744757,941,1
214744762,2093,1
214744764,1674,1
214744766,2093,1
214744768,87939,35
214744775,326511,403
214744779,134674,241
214744796,597324,16
214744800,66811,2
214745222,2928,4
214745272,150064,3
214745274,135926,2
214745276,83671,1
214745278,44925,1
214745280,62832,1
214745310,523,1
214745312,167924,57
214745315,9414,9
214745317,33740,50
214745323,17248,30
214745325,0,0
214745334,0,0
214745338,0,0
214745362,0,0
214745430,941,1
214745462,1674,2
214745557,0,0
214745604,0,0
214745608,1042,1
214745640,3768,3
214745642,1256,1
214745651,0,0
214745662,0,0
214745677,0,0
214745685,623,1
214745692,1351,1
214745730,0,0
214745732,1256,1
214745837,0,0
214745850,1256,1
214745852,1256,1
214745938,833,1
214745947,0,0
214746022,0,0
214746062,0,0
214746127,9423,3
214746129,1256,1
214746170,833,1
214746174,0,0
214746178,0,0
214746313,833,1
214746335,0,0
214746339,32248,8
214746365,59468,72
214746373,2092,2
214746375,49810,44
214746377,22282,55
214746380,60897,59
214746382,8624,11
214746386,1818265,97
214746388,50103,125
214746390,120400,50
214746392,523,2
214746395,3348,4
214746397,3348,4
214746399,2511,3
214746401,1674,2
214746407,1340,1
214746427,75219,69
214746429,98228,2
214746431,203786,6
214746433,49114,1
214746437,96132,2
214746440,58434,2
214746442,56340,2
214746446,45868,2
214746448,149227,5
214746450,59878,28
214746455,27220,4
214746457,52459,9
214746459,256936,43
214746461,0,0
214746476,712,1
214746482,0,0
214746502,1872,2
214746504,936,1
214746534,936,1
214746665,1042,1
214746722,0,0
214746727,1351,1
214746742,2084,2
214746744,627,1
214746748,1254,2
214746804,0,0
214746806,1046,1
214746834,936,1
214746845,0,0
214746860,1356,1
214746971,0,0
214747074,1042,1
214747106,2089,1
214747162,0,0
214747175,0,0
214747190,3136,1
214747209,0,0
214747269,0,0
214747352,1779,1
214747359,0,0
214747387,0,0
214747507,833,1
214747524,627,1
214747530,627,1
214747558,1356,1
214747635,0,0
214747815,0,0
214747972,0,0
214747978,0,0
214747997,0,0
214748070,2083,1
214748111,0,0
214748188,3738,8
214748190,0,0
214748192,1560,1
214748199,1570,1
214748257,56708,34
214748259,32144,70
214748261,3136,4
214748265,4080,9
214748282,38945,184
214748285,57530,93
214748287,9937,20
214748289,233653,318
214748291,402724,186
214748293,1045200,320
214748295,1086517,502
214748297,700150,212
214748300,1372439,642
214748302,505850,151
214748304,455850,208
214748310,301693,134
214748312,18424,8
214748315,4604,4
214748317,4606,2
214748319,14377,22
214748321,20497,33
214748323,1046,1
214748327,103635,90
214748334,76366,73
214748336,845539,822
214748338,1061950,321
214748340,157216,257
214748342,62296,69
214748345,8899,18
214748347,16856,20
214748364,0,0
214748385,1046,1
214748585,0,0
214748612,2092,2
214748636,0,0
214748657,2089,1
214748675,1037,1
214748707,0,0
214748859,0,0
214748882,1560,1
214749058,1046,1
214749155,1560,1
214749161,0,0
214749313,3111,3
214749703,0,0
214749840,131004,6
214749842,54244,2
214749845,50056,2
214749847,144512,4
214749877,1880,1
214749892,2083,1
214749909,618,1
214749917,0,0
214749941,6249,3
214749950,0,0
214749975,4178,2
214749982,8296,8
214749986,0,0
214749992,941,1
214750044,2303,1
214750102,0,0
214750112,0,0
214750633,937,1
214750925,1674,2
214751550,2092,4
214751822,0,0
214752084,2092,2
214752088,0,0
214752090,1464,2
214752092,523,1
214752095,732,1
214752097,1464,2
214752099,0,0
214752103,0,0
214752105,941,1
214752112,4184,4
214752118,1046,1
214752122,1046,1
214752127,3138,3
214752137,1046,1
214752152,0,0
214752163,1046,1
214752178,1360,1
214752182,0,0
214753487,20942,2
214753490,17279,1
214753505,230200,241
214753507,355177,776
214753513,261072,378
214753515,98340,48
214753517,25128,6
214753588,5235,1
214753607,1046,1
214753612,8369,4
214753614,0,0
214753616,7852,2
214753618,0,0
214753620,11518,4
214753622,0,0
214753625,46076,3
214753627,17382,3
214753629,0,0
214753631,0,0
214753633,0,0
214753640,0,0
214753642,4188,1
214753644,4188,1
214753646,0,0
214753648,23556,3
214753652,6282,2
214753655,10367,3
214753657,14960,16
214753659,4080,7
214753661,17680,14
214753672,6282,1
214753674,16754,2
214753687,7520,5
214753689,6262,2
214753691,4185,5
214753693,16666,8
214753697,3141,1
214753710,20942,2
214753712,4188,2
214753715,23555,6
214753727,151739,1
214753792,59586,1
214753822,0,0
214753841,177919,1
214753852,0,0
214753888,2613,1
214753976,0,0
214753978,2680,2
214753982,2617,1
214753989,24296,8
214753991,0,0
214754002,837,1
214754006,0,0
214754032,0,0
214754038,0,0
214754066,26130,10
214754087,0,0
214754096,12534,3
214754098,0,0
214754122,1775,1
214754147,2892,4
214754160,0,0
214754162,0,0
214754167,0,0
214754186,2720,2
214754210,0,0
214754225,0,0
214754235,3136,1
214754250,1566,1
214754257,1046,1
214754259,0,0
214754274,1360,1
214754287,0,0
214754315,10990,7
214754332,1674,2
214754334,0,0
214754342,10465,5
214754370,0,0
214754383,0,0
214754387,0,0
214754396,1356,1
214754409,0,0
214754415,0,0
214754454,0,0
214754465,9207,11
214754471,3111,3
214754480,0,0
214754486,1037,1
214754510,2089,1
214754516,0,0
214754537,3141,1
214754542,0,0
214754548,1037,1
214754563,4564,4
214754570,4148,4
214754572,7259,7
214754580,0,0
214754582,0,0
214754625,98853,6
214754627,0,0
214757330,0,0
214757334,0,0
214757351,2074,2
214757357,3132,2
214757364,0,0
214757366,1634,2
214757370,1770,1
214757379,13533,13
214757390,5440,4
214757402,0,0
214757407,1775,1
214757435,0,0
214757439,0,0
214757441,0,0
214757445,0,0
214757450,0,0
214757458,10990,7
214757467,0,0
214757473,0,0
214757475,0,0
214757480,0,0
214757482,0,0
214757486,0,0
214757495,732,1
214757497,0,0
214757501,0,0
214757503,1360,1
214757512,2092,1
214757520,1046,1
214757540,941,1
214757552,0,0
214757739,1570,1
214757805,0,0
214757812,0,0
214757874,1246,1
214757908,1042,1
214757919,0,0
214758000,0,0
214758101,0,0
214758159,4168,2
214758176,18291,7
214758322,7280,5
214758350,0,0
214758354,0,0
214758367,0,0
214758399,0,0
214758435,0,0
214758457,1141,1
214758502,833,1
214758510,728,1
214758523,0,0
214758527,833,1
214758581,0,0
214758587,1042,1
214758617,0,0
214758620,0,0
214758626,833,1
214758682,3131,1
214758731,1042,1
214758755,0,0
214758772,0,0
214758808,0,0
214758817,6800,5
