item_id,clicks
214840710,95
214840712,377
214840721,206
214840723,119
214840730,155
214840732,274
214840738,357
214840740,4064
214840757,5919
214840760,12964
214840762,25930
214840764,558
214840766,1060
214840768,1363
214840770,439
214840772,277
214840775,9729
214840777,1293
214840779,2308
214840781,711
214840783,593
214840785,155
214840790,214
214840792,1564
214840796,753
214840798,1551
214840800,966
214840802,569
214840805,576
214840807,1233
214840809,121
214840811,1688
214840813,1563
214840815,683
214840817,493
214840820,556
214840822,1840
214840824,766
214840826,9
214840828,1921
214840845,804
214840847,1445
214840850,506
214840852,79
214840854,966
214840856,680
214840858,379
214840860,523
214840862,1395
214840865,183
214840867,2093
214840869,1072
214840871,2197
214840873,287
214840875,1048
214840877,1088
214840880,663
214840884,247
214840886,175
214840890,254
214840892,594
214840895,303
214840897,1012
214840899,7029
214840901,657
214840903,120
214840905,306
214840907,2731
214840910,488
214840912,2653
214840914,1086
214840916,665
214840918,3149
214840920,691
214840922,792
214840925,893
214840927,594
214840929,241
214840931,631
214840933,163
214840935,303
214840937,404
214840940,175
214840942,237
214840944,765
214840946,572
214840948,260
214840950,551
214840952,249
214840955,144
214840957,591
214840959,358
214840961,1134
214840963,848
214840965,774
214840967,32
214840970,324
214840972,423
214840974,463
214840976,502
214840978,625
214840980,547
214840982,228
214840985,219
214840987,155
214840989,463
214840991,4531
214840993,587
214840995,526
214840997,991
214841006,7236
214841015,2
214841042,6
214841060,2838
214841068,8
214841090,1
214841098,7
214841100,9
214841102,2
214841186,8
214841197,1
214841199,16
214841229,37
214841270,5
214841291,8
214841317,229
214841336,185
214841375,8
214841407,1
214841413,786
214841465,3
214841640,6641
214841677,4
214841683,12
214841702,2
214841726,12
214841735,4
214841850,6
214841865,4
214841893,1
214841902,2
214841910,1
214841934,1
214841951,1
214841953,1
214841996,1
214842013,1
214842015,1
214842054,3
214842060,1
214842075,2
214842127,2
214842165,7
214842174,2
214842176,3
214842180,4
214842242,12
214842255,1
214842260,217
214842262,1090
214842264,925
214842266,1662
214842268,1493
214842270,477
214842272,574
214842275,795
214842277,1081
214842279,1025
214842281,1327
214842283,880
214842285,2423
214842287,3392
214842290,3506
214842292,4208
214842294,1260
214842296,2887
214842298,384
214842300,2547
214842302,1233
214842305,1896
214842309,588
214842311,559
214842313,236
214842315,719
214842317,239
214842320,972
214842322,538
214842324,3667
214842326,1580
214842328,697
214842332,1872
214842335,651
214842337,407
214842339,104
214842341,3245
214842345,5455
214842347,1462
214842350,1252
214842352,1906
214842354,341
214842356,395
214842358,446
214842362,907
214842365,2721
214842367,988
214842369,1512
214842371,1901
214842373,3
214842375,920
214842377,1302
214842380,2725
214842382,2083
214842384,231
214842386,330
214842388,729
214842390,233
214842395,321
214842397,353
214842399,3543
214842403,717
214842405,312
214842407,340
214842410,720
214842412,1152
214842414,58
214842416,653
214842418,326
214842420,943
214842422,853
214842425,655
214842427,249
214842429,4626
214842433,753
214842435,975
214842437,803
214842440,526
214842442,436
214842446,224
214842448,458
214842450,5900
214842452,974
214842455,60
214842459,2416
214842461,696
214842463,415
214842465,231
214842467,250
214842555,3039
214842568,1606
214842570,24
214842572,636
214842575,2513
214842577,4317
214842579,326
214842581,82
214842583,392
214842590,588
214842592,615
214842594,1452
214842600,586
214842602,811
214842605,826
214842624,13
214842635,17
214842637,10
214842639,7
214842641,8
214842645,21
214842647,21
214842652,3
214842654,6
214842658,16
214842660,8
214842662,4
214842665,13
214842667,46
214842669,7
214842671,8
214842673,5
214842675,27
214842682,7
214842686,16
214842690,11
214842692,36
214842695,10
214842697,8
214842703,31
214842705,22
214842707,16
214842710,9
214842716,16
214842718,10
214842733,9746
214842737,19
214842752,5
214842763,272
214842772,12
214842774,11
214842778,41
214842785,1
214842787,2
214842795,31
214842797,9
214842800,5
214842804,6
214842808,3
214842810,5
214842817,1
214843061,593
214843104,34
214843108,29
214843110,38
214843119,5
214843121,85
214843123,150
214843241,7
214843245,173
214843260,18
214843267,110
214843363,51
214843365,14
214843370,660
214843372,609
214843374,910
214843376,1040
214843378,1932
214843380,553
214843382,358
214843385,272
214843387,536
214843389,520
214843391,158
214843393,421
214843395,978
214843397,872
214843400,174
214843402,99
214843404,73
214843406,52
214843408,273
214843410,1260
214843412,67
214843415,365
214843417,1163
214843419,401
214843421,395
214843423,134
214843425,176
214843427,290
214843430,137
214843432,1147
214843434,555
214843436,607
214843438,1088
214843440,810
214843442,391
214843445,553
214843447,2761
214843449,5330
214843451,84
214843453,457
214843455,238
214843457,305
214843460,451
214843462,775
214843464,303
214843466,219
214843468,1055
214843470,1095
214843472,617
214843475,330
214843477,446
214843479,1162
214843481,1463
214843483,560
214843485,291
214843487,911
214843490,234
214843492,297
214843494,6173
214843496,611
214843498,871
214843500,238
214843502,406
214843505,3095
214843507,265
214843509,482
214843511,605
214843513,158
214843515,483
214843517,650
214843520,687
214843522,461
214843524,437
214843526,4231
214843528,655
214843530,234
214843532,559
214843535,280
214843537,318
214843539,367
214843541,457
214843543,245
214843545,244
214843547,254
214843550,207
214843552,491
214843554,2822
214843556,308
214843558,7
214843560,550
214843562,111
214843565,270
214843567,1021
214843582,94
214843584,115
214843586,26
214843588,32
214843590,32
214843592,172
214843595,109
214843597,18
214843599,54
214843601,30
214843603,50
214843605,62
214843607,17
214843646,190
214843648,55
214843650,60
214843652,6
214843655,8
214843657,49
214843659,44
214843661,101
214843663,60
214843665,45
214843667,235
214843670,474
214843672,1260
214843674,412
214843676,532
214843678,651
214843680,1684
214843682,475
214843685,300
214843687,285
214843689,607
214843871,737
214843873,533
214843875,725
214843877,184
214843880,514
214843882,334
214843884,192
214843886,431
214843888,349
214843890,159
214843892,359
214843895,1575
214843897,360
214843899,608
214843901,737
214843903,2633
214843905,4446
214843907,455
214843910,548
214843912,649
214843914,247
214843916,1665
214843918,51
214843920,249
214843925,179
214843927,239
214843929,136
214843931,197
214843933,109
214843935,93
214843937,13
214843940,29
214843942,31
214843944,68
214843946,1537
214843948,42
214843950,56
214843952,55
214843955,388
214843957,508
214843959,33
214843961,346
214843963,190
214843965,1231
214843967,99
214843970,1026
214843972,339
214843974,249
214843976,335
214843978,826
214843980,1257
214843982,1810
214843985,205
214843987,282
214843989,524
214843991,234
214843993,192
214843995,310
214843997,674
214844000,578
214844002,310
214844004,473
214844006,499
214844008,352
214844010,404
214844012,428
214844015,451
214844017,484
214844019,386
214844021,1553
214844023,767
214844025,189
214844027,217
214844030,829
214844032,156
214844034,1404
214844036,469
214844038,356
214844040,441
214844042,240
214844045,77
214844047,35
214844049,109
214844064,2
214844068,99
214844070,5559
214844072,576
214844077,471
214844079,106
214844081,234
214844083,333
214844085,128
214844087,276
214844090,160
214844092,223
214844094,1788
214844096,922
214844098,297
214844100,1343
214844102,337
214844105,482
214844107,104
214844109,106
214844111,267
214844113,31
214844115,77
214844117,31
214844120,67
214844122,10
214844124,64
214844126,96
214844128,51
214844130,16
214844132,168
214844135,90
214844137,50
214844139,300
214844141,148
214844143,130
214844145,264
214844147,32
214844150,206
214844152,203
214844246,1217
214844248,2056
214844267,993
214844276,309
214844278,379
214844280,29
214844282,36
214844285,133
214844287,256
214844291,146
214844293,73
214844295,222
214844297,4697
214844300,364
214844302,196
214844304,397
214844306,448
214844308,818
214844310,471
214844312,533
214844315,490
214844317,253
214844357,4432
214844375,437
214844377,300
214844801,510
214844803,542
214844807,1463
214844810,1246
214844822,2283
214844825,1915
214844846,244
214844852,325
214844859,393
214844863,159
214844867,146
214844876,219
214844878,183
214844882,1090
214844885,721
214844893,89
214844900,144
214844917,92
214844921,109
214844932,3361
214844934,1633
214844947,337
214844949,423
214844957,579
214844960,1372
214844966,279
214844972,81
214844992,553
214845020,861
214937518,273
214973182,537
214981102,1311
214986133,447
214988439,399
214990340,62
643078783,12910
214507445,586
214507897,95
214508015,218
214508137,8
214508450,2
214508473,3
214508537,1281
214508983,1
214508987,1
214509043,2
214509075,22
214509080,36
214509120,7
214509172,4770
214509313,32
214509330,33
214509343,57
214509354,73
214509375,101
214509380,65
214509553,30
214509609,88
214509645,30
214509652,85
214509667,79
214509669,34
214509675,35
214509680,47
214509703,44
214509716,21
214509722,39
214509740,96
214509757,42
214509761,49
214509765,29
214509772,34
214509862,64
214510100,334
214510211,43
214510453,2528
214510457,85
214510736,29
214511912,5
214512412,203
214512452,1
214512455,1
214512500,1
214513329,44
214513337,12
214513359,171
214513380,34
214513415,76
214513421,48
214513959,12
214514222,225
214514484,9
214514533,31
214516059,16
214516115,273
214516132,6
214516194,1577
214516217,5
214520546,16
214521142,34
214527849,20
214530277,3
214530433,37
214530470,23
214530472,6
214530530,9
214530547,5
214530560,4
214530830,1
214530875,54
214530877,56
214530896,63
214531179,44
214531307,84
214531402,2
214531434,114
214531436,1597
214531509,732
214531800,46
214531914,294
214532002,191
214532087,13
214532096,81
214532137,10
214532246,33
214532280,22
214532385,6
214532484,308
214532518,21
214532720,9
214532741,7
214532752,12
214532756,12
214532760,26
214532784,19
214532846,100
214532865,16
214533230,53
214533262,21
214533272,20
214533480,213
214533560,971
214533684,5
214533712,2
214533746,9
214533757,35
214534181,10
214534224,59
214534380,12
214534457,42
214534509,225
214534511,130
214534520,3
214534526,14
214534642,24
214534676,2
214534710,1
214534845,74
214535021,1
214535053,41
214535064,1
214535252,3
214535435,19
214535469,11
214535606,460
214535638,9
214535651,40
214535692,11
214535715,39
214535752,19
214535964,47
214536095,41
214536311,1339
214536315,29
214536403,19
214536692,1
214536699,2
214536714,21
214536716,3
214536755,13
214537031,150
214537076,219
214537100,9
214537115,50
214537250,58
214537460,161
214537487,2705
214537545,25
214537640,9
214537952,251
214538040,10
214538235,25
214538428,127
214538630,12
214538647,42
214538668,7
214538670,8
214538790,18
214538910,2
214539005,7
214539009,8
214539024,55
214539032,25
214539045,26
214539052,49
214539054,18
214539082,20
214539163,40
214539208,2472
214539210,47
214539212,32
214539225,24
214539307,864
214539410,113
214539429,29
214539433,23
214539665,8
214539699,27
214539720,24
214539763,15
214539797,37
214539804,104
214539860,26
214539982,10
214540072,904
214540074,281
214540136,426
214540179,1020
214540194,35
214540297,18
214540350,28
214540490,17
214540614,138
214540644,9
214540655,702
214540661,25
214540676,151
214540697,771
214540704,812
214540712,570
214540721,1505
214540734,206
214540742,15
214540753,127
214540796,648
214540802,151
214540805,111
214540809,43
214540811,135
214540867,70
214540869,511
214540890,278
214540910,239
214540925,115
214540950,142
214540965,1248
214540967,784
214541347,1
214541520,15
214541535,542
214541681,6
214541912,1
214541951,1
214541957,4
214541987,10
214542077,12
214542118,25
214542223,38
214542230,16
214542249,1
214542251,22
214542358,118
214542371,128
214542395,174
214542397,116
214542407,5
214542450,11
214542617,30
214542654,10
214542988,22
214543198,12
214543434,47
214543447,68
214543648,2
214543650,3
214543717,4
214543745,50
214543790,49
214543828,6
214543852,2
214544015,7
214544021,2
214544023,4
214544030,5
214544062,22
214544321,22
214544360,1
214544529,2
214544550,3678
214544797,16
214545054,15
214545112,7
214545176,1
214545180,57
214545185,34
214545300,58
214545326,65
214545339,59
214545356,43
214545362,73
214545365,45
214545375,21
214545403,89
214545416,106
214545521,87
214545534,186
214545540,237
214545596,75
214545607,53
214545924,2
214546070,110
214546175,5
214546222,98
214546925,83
214547021,2
214547045,5
214547072,3
214547128,311
214547227,9
214547231,106
214547291,4
214547300,1
214547544,49
214547557,13
214547645,183
214547816,17
214547893,665
214547977,62
214548022,8
214548077,48
214548080,18
214548105,12
214548112,5
214548133,36
214548172,26
214548212,3
214548236,2
214548272,19
214548283,6
214548343,10
214548358,17
214548377,8
214548392,25
214548446,6
214548455,35
214548467,18
214548491,24
214548570,6
214548585,8
214548596,8
214548600,33
214548684,1
214548763,2
214549140,14
214549170,5
214549839,6
214549920,19
214549948,17
214549985,12
214550004,85
214550042,17
214550102,306
214550229,4
214550235,20
214550252,1
214550302,12
214550379,3
214550420,41
214550546,64
214550550,38
214550559,249
214550561,26
214550567,917
214550608,563
214550630,351
214550638,1093
214550653,156
214550805,74
214550921,9
214550994,2
214551028,22
214551281,9
214551517,80
214551628,33
214551647,1
214551656,11
214551684,36
214551686,8
214551712,15
214551716,76
214551744,11
214551782,15
214551797,9
214551802,8
214551817,4
214551943,68
214551945,64
214551975,73
214552001,117
214552012,66
214552016,37
214552018,8
214552025,16
214552031,80
214552055,35
214552067,23
214552091,17
214552108,13
214552123,12
214552153,62
214552192,99
214552245,132
214552271,162
214552297,34
214552427,56
214552477,56
214552507,49
214552515,308
214552588,24
214552710,14
214552790,1
214552845,68
214552847,51
214552852,38
214552905,3
214552912,20
214552920,19
214552933,770
214552935,690
214552937,549
214552950,669
214552978,39
214553154,13
214553162,40
214553304,50
214553351,88
214553445,69
214553516,17
214553570,15
214553585,43
214553617,53
214553627,29
214553632,35
214553647,304
214553677,6
214553694,5
214553709,61
214553747,54
214553767,83
214553795,42
214553805,55
214553859,197
214553882,146
214553893,12
214553964,52
214553970,5
214553983,22
214553994,23
214554035,577
214554037,40
214554043,12
214554056,10
214554150,142
214554163,28
214554227,274
214554238,8
214554247,9
214554279,86
214554287,43
214554337,13
214554367,6
214554410,18
214554433,22
214554440,3
214554487,463
214554502,12
214554530,35
214554562,147
214554577,1
214554598,83
214554611,39
214554617,26
214554624,649
214554710,33
214554740,46
214554744,146
214554791,28
214554795,14
214554800,56
214554825,56
214554845,28
214554868,17
214554883,7
214554907,16
214554932,683
214554935,27
214554937,37
214554939,75
214554941,50
214554956,39
214554958,34
214554997,150
214554999,84
214555012,42
214555046,56
214555050,4
214555059,61
214555070,16
214555089,2
214555091,37
214555093,5
214555132,37
214555138,44
214555155,218
214555160,165
214555175,14
214555183,70
214555194,77
214555215,9
214555220,21
214555228,28
214555243,27
214555280,208
214555284,35
214555305,55
214555307,128
214555325,22
214555370,6
214555385,30
214555387,14
214555412,48
214555423,45
214555455,19
214555468,138
214555479,111
214555528,4
214555547,11
214555605,34
214555618,2
214555629,2
214555650,12
214555655,34
214555715,101
214555747,25
214555867,41
214555901,20
214555991,16
214556006,77
214556008,43
214556060,8
214556109,85
214556122,46
214556126,14
214556195,58
214556212,8272
214556216,7334
214556218,13160
214556237,6
214556242,32
214556244,10
214556246,21
214556297,9
214556302,104
214556323,5
214556409,9
214556435,25
214556445,5
214556484,4
214556512,92
214556559,9
214556662,51
214556675,14
214556767,66
214556769,15
214556773,27
214556814,53
214556885,54
214556936,18
214556951,53
214556955,7
214556964,53
214556972,26
214556987,22
214557005,4
214557065,14
214557178,25
214557255,5
214557260,102
214557300,24
214557335,6
214557356,41
214557405,11
214557429,50
214557448,2
214557489,121
214557508,7
214557512,6
214557523,12
214557527,13
214557538,12
214557564,44
214557600,15
214557748,26
214557761,15
214557806,15
214557815,119
214557834,38
214557840,4
214557860,5
214557875,15
214557894,73
214557947,33
214557952,15
214557990,19
214557995,94
214558020,4
214558035,3
214558040,11
214558063,27
214558076,25
214558078,23
214558087,30
214558102,10
214558110,36
214558112,49
214558125,18
214558134,16
214558179,30
214558190,26
214558228,10
214558329,10
214558337,21
214558340,13
214558344,17
214558387,3
214558421,38
214558427,13
214558455,7
214558472,69
214558487,15
214558492,9
214558515,10
214558558,109
214558672,3
214558682,37
214558700,45
214558719,25
214558811,4
214558817,5
214558832,9
214558873,20
214558888,52
214558901,5
214558927,35
214558937,29
214558976,15
214558978,21
214558982,37
214559002,25
214559049,7
214559070,21
214559075,24
214559085,10
214559100,10
214559111,60
214559169,19
214559173,1
214559227,73
214559242,11
214559244,76
214559257,4
214559280,33
214559325,3
214559454,43
214559535,51
214559537,13
214559578,7
214559580,9
214559623,56
214559630,58
214559745,16
214559773,17
214559786,157
214559805,902
214559825,10
214559861,73
214559872,14
214559880,68
214559882,6
214559893,87
214559962,1
214560017,12
214560028,14
214560073,4
214560101,14
214560127,298
214560193,317
214560283,47
214560347,5
214560352,88
214560356,11
214560377,156
214560476,29
214560478,685
214560489,24
214560491,785
214560497,645
214560500,1830
214560506,207
214560508,161
214560515,596
214560517,302
214560519,187
214560590,53
214560596,71
214560620,29
214561464,40
214561582,164
214561616,9
214561627,21
214561629,76
214561631,16
214561920,12
214562002,113
214562017,5
214562032,9
214562036,147
214562287,53
214563189,534
214563193,15
214563223,19
214563234,29
214563247,14
214563292,19
214563315,49
214563320,3
214563324,8
214563392,15
214564181,21
214564301,37
214564310,37
214564397,18
214564404,7
214564410,5
214564438,15
214564511,23
214564584,18
214564586,32
214564603,18
214564678,13
214564751,71
214564802,70
214564809,133
214564824,47
214565212,1
214565518,18
214565531,48
214565715,15
214565724,5
214567020,94
214567029,18
214567067,20
214567110,11
214567215,19243
214567374,15
214567792,3
214567880,8
214568137,42
214569279,3
214569467,20
214569521,5
214569718,25
214569720,236
214569740,23
214569907,6
214569917,30
214570507,78
214570520,10
214570550,151
214570556,17
214570858,99
214570886,18
214570888,6
214571190,42
214571210,13
214571225,81
214571235,25
214571242,193
214571282,4
214571285,15
214571372,43
214571379,23
214571381,61
214571392,1
214571417,105
214571439,94
214571840,7
214571842,8
214571863,16
214571867,6
214572032,18
214572045,14
214572212,34
214572236,89
214572238,11
214572247,181
214572255,71
214572257,31
214572328,161
214572345,88
214572347,178
214572356,221
214572487,6
214572502,21
214572512,29
214572620,5
214572684,9
214572710,16
214572725,75
214572733,14
214572748,47
214572860,21
214572879,38
214572902,24
214573005,3
214573020,24
214573095,20
214573119,9
214573172,17
214573222,7
214573228,26
214573271,66
214573280,39
214573303,13
214573318,16
214573372,27
214573393,86
214573511,52
214573539,6
214573573,62
214573575,25
214573605,11
214573618,31
214573620,78
214573826,4
214573828,6
214573847,19
214573852,9
214573867,51
214573880,3
214574141,835
214574156,5
214574169,122
214574177,1
214574188,4
214574195,51
214574231,61
214574621,49
214574685,53
214574752,35
214574818,19
214574848,23
214574893,87
214574919,52
214575037,13
214575041,53
214575069,9
214575092,16
214575120,11
214575142,16
214575174,19
214575191,26
214575193,5155
214575200,17
214575215,18
214575223,21
214575234,30
214575255,69
214575272,52
214575281,19
214575285,23
214575300,53
214575305,39
214575341,138
214575388,20
214575401,42
214575444,41
214575461,85
214575463,33
214575480,9
214575489,3
214575506,149
214575579,52
214575658,4
214575733,95
214576237,107
214576357,29
214576361,55
214576378,25
214576393,24
214576395,5
214576434,12
214576447,25
214576451,15
214576490,59
214576498,91
214576528,2
214576530,7
214576554,222
214576580,9
214576607,971
214576610,116
214576612,67
214576652,117
214576689,28
214576747,7
214576835,10
214576841,152
214576843,20
214576871,14
214576882,126
214576897,10
214576931,3
214576933,26
214576957,15
214576980,18
214577060,1
214577068,88
214577287,21
214577308,47
214577332,25
214577351,21
214577377,2
214577385,18
214577400,70
214577447,27
214577469,6
214577516,77
214577555,5
214577634,80
214577692,4
214577700,2
214577722,87
214577730,5
214577741,25
214577801,12
214577803,43
214577805,4
214577852,13
214577874,17
214578024,45
214578146,4
214578272,38
214578326,1338
214578332,9
214578347,13
214578358,8
214578371,12
214578789,5
214578819,77
214578838,178
214579115,13
214579192,140
214579235,19
214579239,31
214579245,32
214579282,23
214579365,4
214579385,43
214579423,7
214579425,93
214579541,3
214579702,8
214579734,1
214579753,44
214579779,257
214579860,20
214580113,31
214580120,5
214580132,20
214580147,1
214580207,149
214580233,8
214580242,12
214580248,21
214580252,99
214580261,9
214580353,34
214580366,43
214580370,181
214580430,7
214580439,9
214580443,16
214580812,6
214580848,3
214580852,33
214581373,40
214581388,61
214581395,4
214581405,2
214581433,6
214581497,21
214581521,74
214581534,1
214581538,1
214581540,2
214581549,1
214581639,6
214581667,70
214581759,58
214581860,62
214581868,10
214581885,33
214581894,32
214581902,33
214581947,3
214581950,4
214581958,15
214582183,56
214582187,4
214582288,12
214582299,11
214582307,19
214582352,3
214582367,59
214582423,41
214582528,14
214582556,10
214582772,58
214582828,9
214582837,8
214583638,2
214583660,8
214583668,39
214583792,153
214583865,46
214583951,13
214584062,23
214584084,105
214584804,29
214584842,16
214584857,46
214584894,45
214584900,46
214584922,59
214585142,17
214585303,3
214585545,15
214585556,748
214585582,35
214585592,16
214585612,4
214585672,18
214585702,88
214585732,101
214585734,8
214586428,74
214586441,5
214586462,9
214586480,9
214586482,18
214586501,8
214586522,15
214586565,32
214586617,66
214586623,122
214586640,11
214586696,32
214586700,10
214586745,11
214586765,18
214586769,57
214586835,25
214586904,12
214586925,27
214586951,1
214586972,27
214586985,4
214586996,10
214587015,69
214587047,128
214587067,57
214587101,46
214587114,39
214587116,54
214587195,12
214587245,9
214587264,17
214587452,9
214587455,5
214587459,1
214587510,6
214587512,29
214587632,88
214587710,14
214587866,24
214588166,9
214588175,7
214588286,17
214588650,1
214588667,10
214588695,1
214588697,2
214588813,644
214588877,11
214588888,71
214588912,34
214588922,19
214588933,21
214588980,3
214589002,1
214589008,156
214589040,2
214589042,27
214589231,2502
214589445,14
214589450,19
214589458,5
214589471,17
214589475,14
214589477,29
214589480,25
214589482,5
214589486,15
214589488,21
214589505,19
214589597,6
214589812,3
214589818,18
214589835,41
214589850,25
214589872,5
214589893,1
214589932,1
214591438,1
214592107,2
214592349,6
214592351,22
214592355,4
214592357,21
214592362,16
214592379,100
214592390,5
214592396,32
214592462,2
214592495,6
214592497,5
214592559,3
214592625,13
214592642,22
214592653,8
214592818,2
214594022,2
214594517,210
214594524,1747
214594528,242
214594532,264
214594537,679
214594545,459
214594550,82
214594552,211
214594558,246
214594560,150
214594565,152
214594567,324
214594569,24
214594571,293
214594573,282
214594575,213
214594577,411
214594580,323
214594582,244
214594584,167
214594586,164
214594588,264
214594597,8
214594670,328
214594674,3
214594867,24
214595064,208
214595139,9885
214595141,126
214595182,2
214595443,25
214595465,31
214595872,2
214595897,29
214595985,28
214595987,86
214596000,127
214596013,31
214596358,124
214596362,129
214596369,176
214596392,62
214596493,183
214596532,7
214596551,147
214596572,73
214596658,61
214599986,511
214600350,8
214600382,706
214600412,132
214600419,88
214600462,72
214600487,44
214600490,35
214600522,27
214600550,121
214600770,25
214600772,24
214600792,10
214600817,12
214601004,389
214601120,80
214601317,41
214601417,7
214601420,3
214601428,1091
214601544,4
214601720,16
214601767,13
214601786,3
214602375,26
214602395,583
214602437,185
214602572,508
214602587,19
214602609,59
214602660,17
214602669,16
214602688,4
214602701,26
214602759,12
214602765,8
214602770,158
214602772,13
214603104,18
214603115,14
214606434,21
214606445,8
214606982,121
214607070,79
214607096,6
214607132,14
214607145,18
214607158,12
214607207,2
214607216,8
214607272,10
214607306,7
214607375,5
214607424,67
214609273,57
214609307,5
214609329,72
214609344,152
214609382,322
214609410,86
214609430,48
214609515,31
214611110,1
214611120,4
214611202,9
214611262,63
214611369,59
214611429,4
214611686,2
214611770,10
214611988,1
214612050,1
214612055,1
214612140,1
214612142,3
214612342,1
214612618,47
214612674,12
214612736,178
214612764,61
214612770,72
214612850,60
214612880,1
214612899,2
214613919,4
214617602,23
214619657,3
214626170,2
214626232,9
214627813,9
214628079,3
214628786,14
214628788,142
214629032,14
214629043,30
214629058,53
214629163,49
214629326,340
214629347,1648
214629354,2135
214629425,118
214629549,71
214629553,112
214629671,7
214629817,3
214629866,2
214629892,9
214629960,10
214630003,61
214630014,124
214631728,4
214631743,40
214631754,24
214632159,88
214632182,747
214632272,9708
214632305,13
214632960,31
214634002,46
214635512,190
214636380,4
214636483,7
214636547,3
214636740,9
214636751,3
214637012,11
214637017,21
214637636,10
214637657,47
214637670,15
214637720,10
214638515,18
214638551,41
214638577,27
214638969,1
214638982,133
214638992,91
214639010,4
214639072,25
214639138,176
214639155,2
214639160,3
214639187,9
214639310,73
214639327,36
214639340,85
214639357,118
214639378,1
214639382,15
214639430,2
214639434,8
214639569,3
214639691,8
214639869,7
214639875,4
214639888,78
214639974,8
214640128,15
214640130,52
214640244,49
214640272,5
214640340,46
214640413,21
214640473,6
214640863,156
214640876,1009
214641120,20
214641373,129
214641403,21
214641410,18
214641414,12
214641534,5
214641587,1
214641667,6
214641677,13
214641740,11
214641823,15
214641832,89
214641866,90
214641896,65
214641971,10
214641975,9
214641980,35
214642020,19
214642061,1
214642301,229
214642318,61
214642676,6
214642685,33
214642719,16
214642721,9
214642723,35
214642779,1574
214642916,18
214642989,2
214643038,20
214643567,2
214643990,20
214644287,6
214644300,44
214644311,48
214644337,8
214644341,26
214644397,7
214644427,9
214644429,8
214644437,30
214644455,2
214644489,105
214644560,1099
214644611,17
214644714,3
214644752,8
214644780,71
214644797,15
214644838,157
214644883,226
214645012,54
214645190,500
214645200,523
214645202,587
214645303,2
214645395,71
214645425,2
214645483,15
214645592,5
214645601,18
214645620,21
214645745,19
214645762,5
214645772,12
214645775,1
214645809,165
214645813,4
214645895,409
214645995,34
214646047,6
214646049,4
214646098,5
214646105,142
214646124,34
214646182,341
214646186,372
214646443,173
214646456,78
214646480,13
214646546,138
214646559,80
214646563,4
214646587,7
214646634,21
214646720,1
214646741,38
214646743,60
214646790,15
214646840,4
214646891,84
214646949,4
214646955,15
214646960,11
214646972,17
214646977,20
214647000,11
214647007,18
214647013,9
214647017,23
214647020,12
214647022,35
214647047,1
214647054,6
214647082,7
214647086,4
214647097,6
214647103,7
214647120,2
214647129,1
214647140,6
214647142,10
214647165,3
214647167,7
214647170,4
214647200,4
214647225,2
214647230,11
214647249,3
214647251,12
214647253,1
214647257,5
214647260,2
214647292,7
214647298,3
214647322,2
214647365,6
214647375,27
214647390,3
214647392,3
214647399,3
214647416,5
214647420,6
214647425,6
214647457,8
214647478,3
214647487,11
214647495,2
214647508,5
214647530,1
214647532,9
214647536,2
214647538,5
214647555,4
214647592,16
214647594,2
214647596,1
214647598,4
214647600,15
214647617,7
214647639,3
214647656,3
214647658,5
214647677,4
214647680,4
214647682,7
214647686,5
214647688,1
214647690,8
214647695,11
214647701,2
214647714,1
214647725,5
214647737,3
214647740,4
214647742,4
214647789,6
214647806,8
214647808,7
214647830,1
214647838,6
214647845,28
214647849,4
214647853,3
214647857,4
214647866,3
214647875,3
214647900,4
214647907,2
214647909,24
214647913,3
214647915,21
214647920,1
214647922,3
214647924,5
214647932,4
214647945,7
214647950,3
214647952,4
214647956,21
214647967,7
214647971,2
214647975,6
214647984,7
214647988,8
214648005,1
214648007,7
214648020,2
214648057,4
214648078,2
214648087,3
214648093,24
214648106,3
214648108,4
214648145,4
214648149,2
214648170,7
214648175,4
214648181,9
214648282,98
214648400,44
214648412,23
214648421,377
214648483,68
214648498,38
214648500,30
214648537,851
214648539,36
214648541,4
214649240,11
214649966,5
214649977,8
214649981,4
214649985,6
214650002,7
214650005,5
214650011,5
214650022,8
214650026,7
214650035,3
214650043,3
214650050,1
214650069,9
214650071,3
214650073,11
214650075,21
214650077,15
214650080,6
214650088,34
214650127,4
214650135,13
214650161,7
214650180,11
214650189,6
214650200,17
214650206,9
214650215,16
214650217,12
214650225,7
214650227,8
214650232,13
214650260,8
214650272,2
214650279,8
214650369,15
214650380,1103
214650517,48
214650611,3
214650620,13
214650628,26
214650684,6
214650701,11
214650712,2
214650744,11
214650748,18
214650757,6
214650810,8
214650834,2
214650877,4
214650922,18
214650930,6
214650943,30
214650947,6
214650954,6
214651029,3
214651031,14
214651048,5
214651052,3
214651121,7
214651125,14
214651258,26
214651269,1
214651280,1
214651445,26
214651447,30
214651449,16
214651528,6
214651727,1
214651730,4
214651745,20
214651777,17036
214651783,38
214651787,6
214651862,5
214651942,145
214651965,45
214651972,23
214651974,79
214651980,31
214651997,15
214652000,79
214652004,17
214652010,29
214652019,14
214652034,10
214652040,20
214652049,22
214652062,10
214652064,21
214652066,20
214652068,19
214652070,23
214652072,26
214652081,83
214652085,43
214652090,25
214652105,26
214652107,16
214652109,30
214652115,11
214652120,14
214652150,124
214652158,32
214652160,25
214652162,51
214652214,15
214652351,39
214652700,3
214652874,10
214652983,12
214653056,3
214654121,73
214654280,13
214656257,47
